phrase,pos,count,csv_source,classification
near future,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Dialysis,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
positive results,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
FDI,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
healthcare infrastructure,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
President’s decision,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
signing ceremony,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
key positions,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
judicial review,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Ghanaian football,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
necessary step,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
accomplishments,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Searches,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
exam,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
ongoing challenges,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
hard labour,NOUN_PHRASE,90,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
diversion,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Additional support,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
presidential term,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ghana’s Position,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
remand,NOUN_PHRASE,90,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Armed robbery,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
necessary measures,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
proactive approach,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ripple Effect,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Social Studies,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ministry’s commitment,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
inconsistency,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Siege,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
confines,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
cultural pride,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
early stages,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Aspiration,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
core mandate,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Inclusiveness,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Public concerns,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
accusation,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
false information,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
closing remarks,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
local development,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
stark reminder,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Fellowship,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
overthrow,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
thorough review,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Hallmark,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Surplus,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ethical Governance,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
validity,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Cocoa production,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
difficult times,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
National Priority,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Forex,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Fair Trial,NOUN_PHRASE,89,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
abandonment,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ghana’s development agenda,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
shared purpose,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Digitisation,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
service quality,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
court’s decision,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Effective Teaching,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",KEYWORD
displacement,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
significant reduction,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
discomfort,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Budgeting,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
real impact,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
manhunt,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
crucial time,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
criminal networks,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
strong collaboration,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Tuberculosis,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
political gain,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
heart disease,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
National Tragedy,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
2024 Parliamentary Election,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Illusion,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
signature,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Global Leader,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
2028 general election,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Global recognition,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
moral authority,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Physics,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Assessments,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Ghana’s reputation,NOUN_PHRASE,88,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Police investigations,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
keen interest,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
two-day event,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Referral,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
degradation,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Definition,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
breadth,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Consolidation,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Reliefs,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
joke,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
past years,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
new approach,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
regional stability,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
prior approval,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
competencies,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
World War II,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Legal Frameworks,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Big Push Programme,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Academic activities,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
academic work,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
humanitarian aid,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
academic year,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Ghana’s education sector,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Presidential election,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
pilgrimage,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Social Inclusion,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
long-term vision,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Scripture,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Feelings,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Inspections,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Myths,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
greenhouse gas emissions,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",KEYWORD
Ghana’s mining sector,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Mass,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
clear evidence,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Suspected cases,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
Parliamentary Service,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-KEYWORD
Ghana’s leadership,NOUN_PHRASE,87,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-KEYWORD
